SKU;longDescription;Categorie;sous_categorie;manufacturer;stock_disponible;minimum_order_quantity;prix_stm_HT;prix_public_HT
GBM3X6;Spare battery, 2100 mAh, fits for: B360;PC portables (durcis);;GETAC;6;1;75.05;79.0
592GUK000129;Getac keyboard, Layout: german, bluetooth;Terminaux mobiles;Tablettes;GETAC;8;10;387.12;407.5
590GBL000162;Longer output cable, 184 cm, fits for: 592GUK000016/17/18;Terminaux mobiles;Tablettes;GETAC;0;5;41.42;43.6
GAD2X5;Vehicle power supply, 40 W, 11-16 V, 20-32 VDC, fits for: Z710,  ZX70;Terminaux mobiles;Tablettes;GETAC;0;1;84.55;89.0
GMBCX5;folio case, fits for: F110;Terminaux mobiles;Tablettes;GETAC;0;1;94.05;99.0
GCECKD;Getac battery charging station, 8 slots, incl.: power supply, power cord (UK), fits for: F110;Terminaux mobiles;Tablettes;GETAC;0;1;1139.05;1199.0
543385710029;Holder, lock with keys, tilt swivel, fits for: F110;Terminaux mobiles;Tablettes;GETAC;0;1;141.64;149.1
GCECED;Battery charging station, 8 slots, incl.: power supply (EU), fits for: F110;Terminaux mobiles;Tablettes;GETAC;0;1;1139.05;1199.0
GMPDX4;Stylus, digitizer, fits for: F110, V110 G4/G5;Terminaux mobiles;Tablettes;GETAC;0;1;34.2;36.0
543385710513;Gamber-Johnson vehicle charging station, 3x USB 2.0, 1x USB 3.0, 1x HDMI, 1x VGA, 1x Ethernet, 2x powered RS232, VESA: 75 x 75, order separately: power supply, fits for: F110G5/G6;Terminaux mobiles;Tablettes;GETAC;10;1;629.85;663.0
543385710514;Gamber-Johnson vehicle charging station, 3x USB 2.0, 1x USB 3.0, 1x HDMI, 1x VGA, 1x Ethernet, 2x powered RS232, VESA: 75 x 75, Tri Pass through, order separately: power supply, fits for: F110;Terminaux mobiles;Tablettes;GETAC;0;1;688.75;725.0
GCMCE7;Dual bay main battery charger, incl. power supply (EU), fits for: Getac F110;Terminaux mobiles;Tablettes;GETAC;0;1;301.15;317.0
GCMCK7;Dual bay main battery charger, incl.: power supply (UK), fits for: Getac F110;Terminaux mobiles;Tablettes;GETAC;7;1;301.15;317.0
FL21ZDTI1HMX;Tablet PC, field service, 29,5cm (11,6''), Touchscreen, capacitive, multi touch, GPS, Cam, pass Through, digitizer, USB (3.0), RS232, Bluetooth, Ethernet, Wi-Fi (802.11ac), audio, HDMI, 4G (LTE), 1920x1080 pixels, Intel Core i5, 1.6GHz, RAM: 8 GB, SSD: 256 GB, Win 10 Professional, IP65, MIL-STD 461, MIL-STD 810G, incl.: power supply unit, power cable (EU, UK), battery, 2300mAh, 2x, stylus-pen, webcam;Terminaux mobiles;Tablettes;GETAC;0;20;2713.2;2856.0
FL2QZDJI1DXX;tablette PC, 29,5 cm (11,6''), écran tactile, capacitif, caméra (8 MP), webcam, luminosité, 800cd, USB, Bluetooth, WiFi (802.11ac), HDMI, 1920x1080 pixels, Intel Core i5, 1,6 GHz, 8 Go, SSD: 256 Go, Win 10 Professional, IP65, MIL-STD 810G, ATEX, inclus: bloc d'alimentation, cordon secteur (UE, UK), batterie, 2300 mAh, webcam;Terminaux mobiles;Tablettes;GETAC;0;20;2559.1;2741.0
FL2QZDJI1GXX;tablette PC, 29,5 cm (11,6''), écran tactile, capacitif, GPS, caméra (8 MP), webcam, luminosité, 800cd, USB, Bluetooth, WiFi (802.11ac), HDMI, 4G (LTE), 1920x1080 pixels, Intel Core i5, 1,6 GHz, 8 Go, SSD: 256 Go, Win 10 Professional, IP65, MIL-STD 810G, ATEX, inclus: bloc d'alimentation, cordon secteur (UE, UK), batterie, 2300 mAh, webcam;Terminaux mobiles;Tablettes;GETAC;0;20;2733.49;2929.0
FL21Z4JI1HXX;Tablet PC, 29,5cm (11,6''), Touchscreen, capacitive, multi touch, GPS, Cam, webcam, pass Through, USB (3.0), Bluetooth, Wi-Fi (802.11ac), audio, HDMI, 4G (LTE), 1920x1080 pixels, Intel Core i5, 1.6GHz, RAM: 8 GB, SSD: 256 GB, Win 10 Professional, IP65, MIL-STD 461, MIL-STD 810G, incl.: power supply unit, power cable (EU, UK), battery, 2300mAh, 2x, stylus-pen, webcam;Terminaux mobiles;Tablettes;GETAC;0;1;2279.05;2399.0
FL21Z4JI1DHX;tablette PC, 2D, imageur, 29,5 cm (11,6''), écran tactile, capacitif, multi-tactile, caméra, USB (3.0), Bluetooth, WiFi (802.11ac), audio, HDMI, 1920x1080 pixels, Intel Core i5, 1,6 GHz, RAM: 8 Go, SSD: 256 Go, Win 10 Professional, IP65, MIL-STD 461, MIL-STD 810G, inclus: bloc d'alimentation, cordon secteur (UE, UK), batterie, 2300 mAh, 2x, stylet, webcam;Terminaux mobiles;Tablettes;GETAC;0;1;2467.15;2597.0
FL2QZ4JI1DXX;tablette PC, 29,5 cm (11,6''), écran tactile, capacitif, caméra (8 MP), webcam, luminosité, 800cd, USB, Bluetooth, WiFi (802.11ac), HDMI, 1920x1080 pixels, Intel Core i5, 1,6 GHz, 8 Go, SSD: M.2 256 Go, Win 10 Professional, IP65, MIL-STD 810G, ATEX, inclus: bloc d'alimentation, cordon secteur (UE, UK), batterie, 2300 mAh, webcam;Terminaux mobiles;Tablettes;GETAC;0;20;2520.65;2741.0
FL21Z4JI1DLX;Tablet PC, utilities, manufacturing , transportation, field service, fire fighting, Ambulance, production, Transport, warehouse, shop floor, 29,5cm (11,6''), Touchscreen, capacitive, multi touch, Cam, USB (3.0), Bluetooth, Ethernet, Wi-Fi (802.11ac), audio, HDMI, 1920x1080 pixels, Intel Core i5, 1.6GHz, RAM: 8 GB, SSD: 256 GB, Win 10 Professional, IP65, MIL-STD 461, MIL-STD 810G, incl.: power supply unit, power cable (EU, UK), battery, 2300mAh, 2x, stylus-pen, webcam;Terminaux mobiles;Tablettes;GETAC;0;10;2193.55;2309.0
FL21Z4JI1DXX;Tablet PC, utilities, manufacturing , transportation, field service, fire fighting, Ambulance, production, Transport, warehouse, shop floor, 29,5cm (11,6''), Touchscreen, capacitive, multi touch, Cam, USB (3.0), Bluetooth, Wi-Fi (802.11ac), audio, HDMI, 1920x1080 pixels, Intel Core i5, 1.6GHz, RAM: 8 GB, SSD: 256 GB, Win 10 Professional, IP65, MIL-STD 461, MIL-STD 810G, incl.: power supply unit, power cable (EU, UK), battery, 2300mAh, 2x, stylus-pen, webcam;Terminaux mobiles;Tablettes;GETAC;0;20;2089.05;2199.0
FL21ZDJI1DJX;Tablet PC, manufacturing , shop floor, 29,5cm (11,6''), Touchscreen, capacitive, multi touch, Cam, USB (2x), Bluetooth, Wi-Fi (802.11ac), audio, HDMI, 1920x1080 pixels, Intel Core i5, 1.6GHz, RAM: 8 GB, SSD: 256 GB, Win 10 Professional, IP65, MIL-STD 461, MIL-STD 810G, incl.: power supply unit, power cable (EU, UK), battery, 2300mAh, 2x, stylus-pen, webcam;Terminaux mobiles;Tablettes;GETAC;0;20;2183.1;2298.0
FL21Z4JI1HLX;Tablet PC, 29,5cm (11,6''), Touchscreen, capacitive, multi touch, GPS, Cam, webcam, pass Through, USB (3.0), Bluetooth, Ethernet, Wi-Fi (802.11ac), audio, HDMI, 4G (LTE), 1920x1080 pixels, Intel Core i5, 1.6GHz, RAM: 8 GB, SSD: 256 GB, Win 10 Professional, IP65, MIL-STD 461, MIL-STD 810G, incl.: power supply unit, power cable (EU, UK), battery, 2300mAh, 2x, stylus-pen, webcam;Terminaux mobiles;Tablettes;GETAC;0;20;2383.55;2509.0
FL21Z4TI1HMX;Tablet PC, 29,5cm (11,6''), Touchscreen, capacitive, multi touch, GPS, Cam, webcam, pass Through, digitizer, USB (3.0), RS232, Bluetooth, Ethernet, Wi-Fi (802.11ac), audio, HDMI, 4G (LTE), 1920x1080 pixels, Intel Core i5, 1.6GHz, RAM: 8 GB, SSD: 256 GB, Win 10 Professional, IP65, MIL-STD 461, MIL-STD 810G, incl.: power supply unit, power cable (EU, UK), battery, 2300mAh, 2x, stylus-pen, webcam;Terminaux mobiles;Tablettes;GETAC;0;20;2713.2;2856.0
FL21Z4TI1HXX;Tablet PC, 29,5cm (11,6''), Touchscreen, capacitive, multi touch, GPS, Cam, webcam, pass Through, digitizer, USB (3.0), Bluetooth, Wi-Fi (802.11ac), audio, HDMI, 4G (LTE), 1920x1080 pixels, Intel Core i5, 1.6GHz, RAM: 8 GB, SSD: 256 GB, Win 10 Professional, IP65, MIL-STD 461, MIL-STD 810G, incl.: power supply unit, power cable (EU, UK), battery, 2300mAh, 2x, stylus-pen, webcam;Terminaux mobiles;Tablettes;GETAC;0;20;2467.15;2597.0
FL21ZDJI1HLX;Tablet PC, field service, 29,5cm (11,6''), Touchscreen, capacitive, multi touch, GPS, Cam, pass Through, USB (3.0), Bluetooth, Ethernet, Wi-Fi (802.11ac), audio, HDMI, 4G (LTE), 1920x1080 pixels, Intel Core i5, 1.6GHz, RAM: 8 GB, SSD: 256 GB, Win 10 Professional, IP65, MIL-STD 461, MIL-STD 810G, incl.: power supply unit, power cable (EU, UK), battery, 2300mAh, 2x, stylus-pen, webcam;Terminaux mobiles;Tablettes;GETAC;0;20;2383.55;2509.0
FL31Z4JI1HHX;Tablet PC, utilities, field service, 2D, imager, 29,5cm (11,6''), Touchscreen, capacitive, multi touch, GPS, Cam, webcam, pass Through, USB (3.0), Bluetooth, Wi-Fi (802.11ac), audio, HDMI, 4G (LTE), 1920x1080 pixels, Intel Core i5, 1.6GHz, RAM: 8 GB, SSD: 256 GB, Win 10 Professional, IP65, MIL-STD 461, MIL-STD 810G, incl.: power supply unit, power cable (EU, UK), battery, 2300mAh, 2x, stylus-pen;Terminaux mobiles;Tablettes;GETAC;1;1;2751.2;2896.0
FL21ZDTI1HXX;Tablet PC, utilities, field service, fire fighting, Ambulance, 29,5cm (11,6''), Touchscreen, capacitive, multi touch, GPS, Cam, pass Through, digitizer, USB (3.0), Bluetooth, Wi-Fi (802.11ac), audio, HDMI, 4G (LTE), 1920x1080 pixels, Intel Core i5, 1.6GHz, RAM: 8 GB, SSD: 256 GB, Win 10 Professional, IP65, MIL-STD 461, MIL-STD 810G, incl.: power supply unit, power cable (EU, UK), battery, 2300mAh, 2x, stylus-pen, webcam;Terminaux mobiles;Tablettes;GETAC;0;20;2467.15;2597.0
FL21ZDJI1DHX;Tablet PC, manufacturing , production, shop floor, 2D, 29,5cm (11,6''), Touchscreen, capacitive, multi touch, Cam, USB (3.0), Bluetooth, Wi-Fi (802.11ac), audio, HDMI, 1920x1080 pixels, Intel Core i5, 1.6GHz, RAM: 8 GB, SSD: 256 GB, Win 10 Professional, IP65, MIL-STD 461, MIL-STD 810G, incl.: power supply unit, power cable (EU, UK), battery, 2300mAh, 2x, stylus-pen, webcam;Terminaux mobiles;Tablettes;GETAC;0;20;2467.15;2597.0
FL21ZDJI1HLA;Tablet PC, utilities, Ambulance, 29,5cm (11,6''), Touchscreen, capacitive, multi touch, GPS, Cam, pass Through, USB (3.0), Bluetooth, Ethernet, Wi-Fi (802.11ac), audio, HDMI, 4G (LTE), 1920x1080 pixels, Intel Core i5, 1.6GHz, RAM: 8 GB, SSD: 256 GB, Win 10 Professional, IP65, MIL-STD 461, MIL-STD 810G, incl.: power supply unit, power cable (EU, UK), battery, 2300mAh, 2x, stylus-pen, webcam, chipcard reader;Terminaux mobiles;Tablettes;GETAC;0;20;2504.2;2636.0
FL2QZDJI1DHX;tablette PC, 2D, imageur, 29,5 cm (11,6''), écran tactile, capacitif, caméra (8 MP), webcam, luminosité, 800cd, USB, Bluetooth, WiFi (802.11ac), HDMI, 1920x1080 pixels, Intel Core i5, 1,6 GHz, 8 Go, SSD: 256 Go, Win 10 Professional, IP65, MIL-STD 810G, ATEX, inclus: bloc d'alimentation, cordon secteur (UE, UK), batterie, 2300 mAh, webcam;Terminaux mobiles;Tablettes;GETAC;0;20;3032.4;3192.0
GDKBL1;Detachable Folding Keyboard, layout: PL, fits for: F110G4/G5;Terminaux mobiles;Tablettes;GETAC;0;200;379.05;399.0
GDOFET;Office Dock, 1x VGA, 1x HDMI, 4x USB, 1x Ethernet, incl.: 2 slot battery charger, power supply, power cord (EU), fits for: F110 G5;Terminaux mobiles;Tablettes;GETAC;7;1;570.0;600.0
GDOFUT;Office Dock, 1x VGA, 1x HDMI, 4x USB, 1x Ethernet, incl.: 2 slot battery charger, power supply, power cord (US), fits for: F110 G5;Terminaux mobiles;Tablettes;GETAC;0;1;570.0;600.0
543391800504;Vehicle Cradle, Havis, with Tri Pass-Through, fits for: F110 G5 / G6;Terminaux mobiles;Tablettes;GETAC;5;1;483.55;509.0
543391800502;Havis vehicle charging station, 3x USB 2.0, 1x USB 3.0, 1x HDMI, 1x VGA, 1x Ethernet, 2x RS232, VESA: 75 x 75, Tri Pass-through, order separately: power supply, fits for: F110G6;Terminaux mobiles;Tablettes;GETAC;8;1;720.1;758.0
FP21Z4JI1KXA;Tablet PC, utilities, manufacturing , transportation, fire fighting, Transport, warehouse, 29,5cm (11,6''), Touchscreen, capacitive, multi touch, pass Through, USB (type A), USB-C, Bluetooth, Wi-Fi (Wi-Fi 6), audio, 1920x1080 pixels, Intel Core i5, 2,1 GHz, RAM: 8 GB, SSD: 256 GB, Win 10 Professional, IP66, MIL-STD 461, MIL-STD 810H, incl.: power supply unit, power cable (EU, UK), battery, 2600mAh, 2x, stylus-pen;Terminaux mobiles;Tablettes;GETAC;0;20;2607.75;2745.0
FP21Z4JE1DXX;Tablet PC, utilities, manufacturing , transportation, fire fighting, Transport, warehouse, 29,5cm (11,6''), Touchscreen, capacitive, multi touch, USB (type A), USB-C, Bluetooth, Wi-Fi (Wi-Fi 6), audio, 1920x1080 pixels, Intel Core i5, 2,1 GHz, RAM: 8 GB, SSD: 256 GB, Win 10 Professional, IP66, MIL-STD 461, MIL-STD 810H, incl.: power supply unit, power cable (UK), battery, 2600mAh, 2x, stylus-pen;Terminaux mobiles;Tablettes;GETAC;0;20;2412.05;2539.0
FP41T6TI14MX;29,5cm (11,6''), Touchscreen, Projected Capacitive, GPS, Camera (8MP), webcam, pass Through, digitizer, brightness: 1000cd, USB (type A), USB-C, RS232, Bluetooth, Ethernet, Wi-Fi (802.11ax), 4G (LTE), resolution: 1920x1080 pixels, Intel Core i7, RAM: 16 GB, SSD: 512 GB, Win 10 Professional, protection class: IP66, incl.: power supply unit, power cable (EU, UK), battery, 2700 mAh, 2x, removable battery, stylus-pen;Terminaux mobiles;Tablettes;GETAC;0;1;3605.25;3795.0
FP41T4TI16HX;2D, imager, 29,5cm (11,6''), Touchscreen, Projected Capacitive, GPS, Camera (8MP), webcam, pass Through, digitizer, brightness: 1000cd, USB (type A), USB-C, Bluetooth, Wi-Fi (802.11ax), resolution: 1920x1080 pixels, Intel Core i7, RAM: 16 GB, SSD: M.2 256 GB, Win 10 Professional, protection class: IP66, incl.: power supply unit, power cable (EU, UK), battery, 2700 mAh, 2x, removable battery, stylus-pen;Terminaux mobiles;Tablettes;GETAC;6;1;3497.9;3682.0
FP21Z4JI16MX;Tablet PC, 29,5cm (11,6''), Touchscreen, capacitive, multi touch, GPS, Cam (8MP), webcam, pass Through, brightness: 1000cd, USB (type A), USB-C, RS232, Bluetooth, Ethernet, Wi-Fi (802.11ax), audio, 1920x1080 pixels, Intel Core i5, RAM: 8 GB, SSD: 256 GB, Win 10 Professional, IP66, MIL-STD 461, MIL-STD 810H, incl.: power supply unit, power cable (EU, UK), battery, 2700 mAh, 2x, stylus-pen;Terminaux mobiles;Tablettes;GETAC;1;1;2846.2;2996.0
FP21Z4JI14XX;Tablet PC, 29,5cm (11,6''), Touchscreen, capacitive, multi touch, GPS, pass Through, USB (type A), USB-C, Bluetooth, Wi-Fi (Wi-Fi 6), audio, 4G (LTE), 1920x1080 pixels, Intel Core i5, 2,1 GHz, RAM: 8 GB, SSD: 256 GB, Win 10 Professional, IP66, MIL-STD 461, MIL-STD 810H, incl.: power supply unit, power cable (EU, UK), battery, 2600mAh, 2x, stylus-pen;Terminaux mobiles;Tablettes;GETAC;0;1;2697.05;2839.0
FP21Z4JI14MX;Tablet PC, 29,5cm (11,6''), Touchscreen, capacitive, multi touch, GPS, pass Through, USB (type A), USB-C, RS232, Bluetooth, Ethernet, Wi-Fi (Wi-Fi 6), audio, 4G (LTE), 1920x1080 pixels, Intel Core i5, 2,1 GHz, RAM: 8 GB, SSD: 256 GB, Win 10 Professional, IP66, MIL-STD 461, MIL-STD 810H, incl.: power supply unit, power cable (EU, UK), battery, 2600mAh, 2x, stylus-pen;Terminaux mobiles;Tablettes;GETAC;0;20;2943.1;3098.0
FP21Z4JB23XX;Tablet PC, utilities, manufacturing , transportation, fire fighting, Transport, warehouse, 29,5cm (11,6''), Touchscreen, capacitive, multi touch, GPS, USB (type A), USB-C, Bluetooth, Wi-Fi (Wi-Fi 6), audio, 1920x1080 pixels, Intel Core i5, 2,1 GHz, RAM: 8 GB, SSD: 256 GB, Win 10 Professional, IP66, MIL-STD 461, MIL-STD 810H, incl.: power supply unit, power cable (EU, UK), battery, 2600mAh, 2x, stylus-pen, hard handle;Terminaux mobiles;Tablettes;GETAC;0;20;2603.0;2740.0
FP21Z4JI1DMX;tablette PC, entièrement renforcé, 29,5 cm (11,6''), écran tactile, capacitif, multi-tactile, caméra, webcam, USB (type A), USB-C, RS232, Bluetooth, Ethernet, WiFi (Wi-Fi 6), audio, 1920x1080 pixels, Intel Core i5, 2,4 GHz, RAM: 8 Go, SSD: 256 Go, Win 10 Professional, IP66, MIL-STD 461, MIL-STD 810H, inclus: bloc d'alimentation, cordon secteur (UE, UK), batterie, 2600 mAh, 2x, stylet;Terminaux mobiles;Tablettes;GETAC;0;1;2658.1;2798.0
FP21Z4JI1DHX;tablette PC, 2D, 29,5 cm (11,6''), écran tactile, capacitif, multi-tactile, webcam, USB (type A), USB-C, Bluetooth, WiFi (Wi-Fi 6), audio, 1920x1080 pixels, Intel Core i5, 2,1 GHz, RAM: 8 Go, SSD: 256 Go, Win 10 Professional, IP66, MIL-STD 461, MIL-STD 810H, inclus: bloc d'alimentation, cordon secteur (UE, UK), batterie, 2600 mAh, 2x, stylet;Terminaux mobiles;Tablettes;GETAC;0;1;2790.15;2937.0
FP37Z4JE2DXX;Tablet PC, utilities, manufacturing , transportation, fire fighting, Transport, warehouse, 29,5cm (11,6''), Touchscreen, capacitive, multi touch, USB (type A), USB-C, Bluetooth, Wi-Fi (Wi-Fi 6), audio, 1920x1080 pixels, Intel Core i5, 2,1 GHz, RAM: 8 GB, SSD: 256 GB, Win 10 Professional, IP66, MIL-STD 461, MIL-STD 810H, incl.: power supply unit, power cable (UK), battery, 2600mAh, 2x, stylus-pen, hard handle;Terminaux mobiles;Tablettes;GETAC;0;20;2601.1;2738.0
FP21Z4JI2KXX;Tablet PC, utilities, manufacturing , transportation, fire fighting, Transport, warehouse, 29,5cm (11,6''), Touchscreen, capacitive, multi touch, pass Through, USB (type A), USB-C, Bluetooth, Wi-Fi (Wi-Fi 6), audio, 1920x1080 pixels, Intel Core i5, 2,1 GHz, RAM: 8 GB, SSD: 256 GB, Win 10 Professional, IP66, MIL-STD 461, MIL-STD 810H, incl.: power supply unit, power cable (EU, UK), battery, 2600mAh, 2x, stylus-pen, hard handle;Terminaux mobiles;Tablettes;GETAC;0;20;2527.95;2661.0
FP2QZ4TI1DXX;tablette PC, 29,5 cm (11,6''), écran tactile, capacitif, multi-tactile, caméra (8 MP), numérisateur, luminosité, 1000cd, USB (3.0), USB-C, Bluetooth, WiFi (802.11ax), audio, 1920x1080 pixels, Intel Core i5, 2,4 GHz, 8 Go, SSD: 256 Go, Win 10 Professional, IP66, MIL-STD 810H, ATEX, inclus: bloc d'alimentation, cordon secteur (UE, UK), batterie, 2700 mAh, 2x, webcam;Terminaux mobiles;Tablettes;GETAC;0;1;2986.66;3239.0
FP21T6TI14MX;Railroad Management, 29,5cm (11,6''), Touchscreen, Projected Capacitive, GPS, Cam (8MP), webcam, pass Through, digitizer, brightness: 1000cd, USB (type A), USB-C, RS232, Bluetooth, Ethernet, Wi-Fi (802.11ax), 4G (LTE), resolution: 1920x1080 pixels, Intel Core i5, RAM: 16 GB, SSD: 512 GB, Win 10 Professional, protection class: IP66, incl.: power supply unit, power cable (EU, UK), battery, 2700 mAh, 2x, removable battery, stylus-pen;Terminaux mobiles;Tablettes;GETAC;0;20;3416.2;3596.0
FP41Z4JI14XS;Railroad Management, 29,5cm (11,6''), Touchscreen, Projected Capacitive, GPS, RFID (reader, HF), Cam (8MP), webcam, pass Through, brightness: 1000cd, USB (type A), USB-C, Bluetooth, Wi-Fi (802.11ax), 4G (LTE), resolution: 1920x1080 pixels, Intel Core i7, RAM: 8 GB, SSD: 256 GB, Win 10 Professional, protection class: IP66, incl.: power supply unit, power cable (EU, UK), battery, 2700 mAh, 2x, removable battery, stylus-pen;Terminaux mobiles;Tablettes;GETAC;0;20;3036.2;3196.0
FP2QZ4TI1AHS;tablette PC, 2D, imageur, 29,5 cm (11,6''), GPS, RFID (HF), caméra (8 MP), webcam, luminosité, 1000cd, USB, USB-C, Bluetooth, WiFi (802.11ax), audio, 4G (LTE), résolution: 1920x1080 pixels, Intel Core i5, RAM: 8 Go, SSD: M.2 256 Go, Win 10 Professional, ATEX, inclus: bloc d'alimentation, cordon secteur (UE, UK), stylet;Terminaux mobiles;Tablettes;GETAC;0;1;3874.95;4193.0
FP31Z4JE1DXX;Tablet PC, utilities, manufacturing , transportation, fire fighting, Transport, warehouse, 29,5cm (11,6''), Touchscreen, capacitive, multi touch, USB (type A), USB-C, Bluetooth, Wi-Fi (Wi-Fi 6), audio, 1920x1080 pixels, Intel Core i5, 2,1 GHz, RAM: 8 GB, SSD: 256 GB, Win 10 Professional, IP66, MIL-STD 461, MIL-STD 810H, incl.: power supply unit, power cable (UK), battery, 2600mAh, 2x, stylus-pen;Terminaux mobiles;Tablettes;GETAC;0;20;2506.1;2638.0
FP2QZ4TI1DHX;tablette PC, 29,5 cm (11,6''), écran tactile, capacitif, multi-tactile, caméra (8 MP), numérisateur, luminosité, 1000cd, USB (3.0), USB-C, Bluetooth, WiFi (802.11ax), audio, 1920x1080 pixels, Intel Core i5, 2,4 GHz, 8 Go, SSD: 256 Go, Win 10 Professional, IP66, MIL-STD 810H, ATEX, inclus: bloc d'alimentation, cordon secteur (UE, UK), batterie, 2700 mAh, 2x, webcam;Terminaux mobiles;Tablettes;GETAC;0;1;3506.45;3691.0
FP21Z4JE3DXX;Tablet PC, utilities, manufacturing , transportation, fire fighting, Transport, warehouse, 29,5cm (11,6''), Touchscreen, capacitive, multi touch, USB (type A), USB-C, Bluetooth, Wi-Fi (Wi-Fi 6), audio, 1920x1080 pixels, Intel Core i5, 2,1 GHz, RAM: 8 GB, SSD: 256 GB, Win 10 Professional, IP66, MIL-STD 461, MIL-STD 810H, incl.: power supply unit, power cable (UK), battery, extended, 4000mAh, 2x, stylus-pen;Terminaux mobiles;Tablettes;GETAC;0;20;2488.05;2619.0
FP21Z4JE1KXX;Tablet PC, utilities, manufacturing , transportation, fire fighting, Transport, warehouse, 29,5cm (11,6''), Touchscreen, capacitive, multi touch, USB (type A), USB-C, Bluetooth, Wi-Fi (Wi-Fi 6), audio, 1920x1080 pixels, Intel Core i5, 2,1 GHz, RAM: 8 GB, SSD: 256 GB, Win 10 Professional, IP66, MIL-STD 461, MIL-STD 810H, incl.: power supply unit, power cable (UK), battery, 2600mAh, 2x, stylus-pen;Terminaux mobiles;Tablettes;GETAC;0;20;2487.1;2618.0
FP27Z4JE1DXX;Tablet PC, utilities, manufacturing , transportation, fire fighting, Transport, warehouse, 29,5cm (11,6''), Touchscreen, capacitive, multi touch, USB (type A), USB-C, Bluetooth, Wi-Fi (Wi-Fi 6), audio, 1920x1080 pixels, Intel Core i5, 2,1 GHz, RAM: 8 GB, SSD: 256 GB, Win 10 Professional, IP66, MIL-STD 461, MIL-STD 810H, incl.: power supply unit, power cable (UK), battery, 2600mAh, 2x, stylus-pen;Terminaux mobiles;Tablettes;GETAC;0;20;2466.2;2596.0
FP21Z4JI1DXX;Tablet PC, utilities, manufacturing , transportation, fire fighting, Transport, warehouse, 29,5cm (11,6''), Touchscreen, capacitive, multi touch, USB (type A), USB-C, Bluetooth, Wi-Fi (Wi-Fi 6), audio, 1920x1080 pixels, Intel Core i5, 2,1 GHz, RAM: 8 GB, SSD: 256 GB, Win 10 Professional, IP66, MIL-STD 461, MIL-STD 810H, incl.: power supply unit, power cable (EU, UK), battery, 2600mAh, 2x, stylus-pen;Terminaux mobiles;Tablettes;GETAC;0;1;2412.05;2539.0
GBM6X7;Spare battery, 4200 mAh, fits for: F110G6;Terminaux mobiles;Tablettes;GETAC;0;1;113.05;119.0
FP2QZ4TI1AXX;tablette PC, 29,5 cm (11,6''), GPS, caméra (8 MP), webcam, luminosité, 1000cd, USB, USB-C, Bluetooth, WiFi (802.11ax), audio, 4G (LTE), résolution: 1920x1080 pixels, Intel Core i5, RAM: 8 Go, SSD: M.2 256 Go, Win 10 Professional, ATEX, inclus: bloc d'alimentation, cordon secteur (UE, UK), stylet;Terminaux mobiles;Tablettes;GETAC;0;1;3308.32;3561.0
GMHDX6;Hard handle, fits for: F110 G6;Terminaux mobiles;Tablettes;GETAC;0;1;40.85;43.0
GMHRXJ;Hand strap, rotating, kickstand, fits for: F110G6;Terminaux mobiles;Tablettes;GETAC;0;1;67.45;71.0
GDKBDB;Detachable Folding Keyboard, layout: FR , fits for: F110G6;Terminaux mobiles;Tablettes;GETAC;0;1;379.05;399.0
GDODE7;Office dock, 1x audio, 3x USB 2.0, 1x USB 3.0, 1x Ethernet, 1x HDMI, 1x VGA, 2x RS232, incl.: power supply, power cord (EU), fits for: F110;Terminaux mobiles;Tablettes;GETAC;0;1;264.1;278.0
GMPFXR;Screen protector, fits for: F110G6;Terminaux mobiles;Tablettes;GETAC;2;10;28.5;30.0
GBM3X7;Spare Battery, 2680mAh, fits for: F110 G6;Terminaux mobiles;Tablettes;GETAC;0;1;75.05;79.0
543391800014;Gamber Johnson charging-/communication station, 3x USB 2.0, 1x USB 3.0, 1x HDMI, 1x VGA, 1x Ethernet, 2x RS232, 1x powered RS232, 1x Audio, Pass-Through, drilling: VESA 75, order separately: vehicle power supply, vehicle mount, fits for: F110G6;Terminaux mobiles;Tablettes;GETAC;0;1;688.75;725.0
543391800002;Fahrzeug Dock mit Tri Pass Through, VESA 75mm, lockable, power supply and power cord not included, for Getac F110G6;Terminaux mobiles;Tablettes;GETAC;1;1;688.75;725.0
543391800501;Havis vehicle charging station, 3x USB 2.0, 1x USB 3.0, 1x HDMI, 1x VGA, 1x Ethernet, 2x RS232, VESA: 75 x 75, order separately: power supply, fits for: F110G6;Terminaux mobiles;Tablettes;GETAC;0;1;570.95;601.0
543385710501;Gamber-Johnson vehicle charging station, 3x USB 2.0, 1x USB 3.0, 1x HDMI, 1x VGA, 1x Ethernet, 2x RS232, VESA: 75 x 75, order separately: power supply, fits for: F110;Terminaux mobiles;Tablettes;GETAC;0;1;629.85;663.0
543385710502;Gamber-Johnson vehicle charging station, 3x USB 2.0, 1x USB 3.0, 1x HDMI, 1x VGA, 1x Ethernet, 2x RS232, VESA: 75 x 75, Tri Pass through, order separately: power supply, fits for: F110;Terminaux mobiles;Tablettes;GETAC;0;1;688.75;725.0
GDKBB1;Detachable Folding Keyboard, layout: DE , fits for: F110G4/G5;Terminaux mobiles;Tablettes;GETAC;1;1;379.05;399.0
GDKBD1;Detachable Folding Keyboard, layout: FR , fits for: F110G4/G5;Terminaux mobiles;Tablettes;GETAC;0;1;379.05;399.0
GDKBE1;Detachable Folding Keyboard, layout: IT, fits for: F110;Terminaux mobiles;Tablettes;GETAC;0;1;379.05;399.0
